ratio_variant,data_quantity_min,layer_thr,msw_thr,x,n_rows,pct_no_snow,pct_ground,pct_both,accuracy
exclude_nans,5,0.0,1.0,1.5,726,42.69972451790633,31.68044077134986,25.6198347107438,0.8925619834710744
exclude_nans,5,0.0,1.0,1.6,701,41.51212553495007,32.23965763195435,26.24821683309558,0.8987161198288159
exclude_nans,5,0.0,1.0,1.7,662,38.51963746223565,33.8368580060423,27.64350453172205,0.8912386706948641
exclude_nans,5,0.0,1.0,1.8,614,35.01628664495114,35.50488599348534,29.47882736156352,0.8957654723127035
exclude_nans,5,0.0,1.0,1.9,571,31.17338003502627,37.478108581436075,31.34851138353765,0.8914185639229422
exclude_nans,5,0.0,1.0,2.0,536,27.425373134328357,39.17910447761194,33.3955223880597,0.8675373134328358
exclude_nans,5,0.2,0.0,1.0,695,48.63309352517985,27.62589928057554,23.741007194244602,0.8964028776978418
exclude_nans,5,0.2,0.0,1.1,687,48.03493449781659,27.947598253275107,24.017467248908297,0.893740902474527
exclude_nans,5,0.2,0.0,1.2,671,47.093889716840536,28.46497764530551,24.44113263785395,0.8971684053651267
exclude_nans,5,0.2,0.0,1.3,655,45.954198473282446,29.16030534351145,24.885496183206108,0.8946564885496183
exclude_nans,5,0.2,0.0,1.4,636,44.339622641509436,30.031446540880502,25.628930817610062,0.9009433962264151
exclude_nans,5,0.2,0.0,1.5,620,43.225806451612904,30.483870967741932,26.29032258064516,0.8903225806451613
exclude_nans,5,0.2,0.0,1.6,597,41.541038525963145,31.32328308207705,27.1356783919598,0.8877721943048577
exclude_nans,5,0.2,0.0,1.7,560,38.035714285714285,33.214285714285715,28.749999999999996,0.8803571428571428
exclude_nans,5,0.2,0.0,1.8,522,34.67432950191571,34.86590038314176,30.45977011494253,0.8524904214559387
exclude_nans,5,0.2,0.0,1.9,490,31.428571428571427,36.3265306122449,32.244897959183675,0.8448979591836735
exclude_nans,5,0.2,0.0,2.0,460,27.608695652173914,38.04347826086957,34.34782608695652,0.8434782608695652
exclude_nans,5,0.2,0.2,1.0,703,48.933143669985775,27.453769559032715,23.61308677098151,0.8961593172119487
exclude_nans,5,0.2,0.2,1.1,695,48.34532374100719,27.769784172661872,23.884892086330936,0.8920863309352518
exclude_nans,5,0.2,0.2,1.2,679,47.42268041237113,28.276877761413843,24.30044182621502,0.8939617083946981
exclude_nans,5,0.2,0.2,1.3,663,46.30467571644042,28.95927601809955,24.73604826546003,0.8929110105580694
exclude_nans,5,0.2,0.2,1.4,642,44.54828660436137,29.906542056074763,25.54517133956386,0.897196261682243
exclude_nans,5,0.2,0.2,1.5,626,43.45047923322684,30.35143769968051,26.198083067092654,0.8913738019169329
exclude_nans,5,0.2,0.2,1.6,603,41.7910447761194,31.17744610281924,27.031509121061358,0.8855721393034826
exclude_nans,5,0.2,0.2,1.7,566,38.33922261484099,33.03886925795053,28.621908127208478,0.8798586572438163
exclude_nans,5,0.2,0.2,1.8,526,34.98098859315589,34.60076045627377,30.418250950570343,0.8517110266159695
exclude_nans,5,0.2,0.2,1.9,493,31.643002028397564,36.105476673427994,32.25152129817444,0.845841784989858
exclude_nans,5,0.2,0.2,2.0,463,27.861771058315334,37.79697624190065,34.34125269978402,0.8401727861771058
exclude_nans,5,0.2,0.4,1.0,710,49.15492957746479,27.464788732394368,23.380281690140844,0.8985915492957747
exclude_nans,5,0.2,0.4,1.1,701,48.502139800285306,27.81740370898716,23.680456490727533,0.9029957203994294
exclude_nans,5,0.2,0.4,1.2,685,47.59124087591241,28.32116788321168,24.087591240875913,0.8963503649635036
